zone,rank,feature,feature_value,shap,direction
GRID_12.99_77.49,1,zone_hist_mean,0.027921406411582212,-1.3248,decreases
GRID_12.99_77.49,2,roll_7d_mean,0.0,-0.5004,decreases
GRID_12.99_77.49,3,violation_growth_rate,0.0,-0.4924,decreases
GRID_12.99_77.49,4,month,4.0,-0.3759,decreases
GRID_12.99_77.5,1,zone_heavy_veh_share,0.020512820512820513,-0.248,decreases
GRID_12.99_77.5,2,roll_7d_mean,0.6071428571428571,0.2148,increases
GRID_12.99_77.5,3,lag_1bin,0.0,-0.1861,decreases
GRID_12.99_77.5,4,hour,0.0,-0.1575,decreases
GRID_12.99_77.51,1,zone_hist_mean,0.0796277145811789,-0.5644,decreases
GRID_12.99_77.51,2,violation_growth_rate,0.15873015873015872,-0.4387,decreases
GRID_12.99_77.51,3,month,4.0,-0.3405,decreases
GRID_12.99_77.51,4,roll_7d_mean,0.08928571428571429,-0.3081,decreases
GRID_12.99_77.52,1,roll_7d_mean,0.07142857142857142,-0.3957,decreases
GRID_12.99_77.52,2,hour,0.0,-0.3435,decreases
GRID_12.99_77.52,3,zone_heavy_veh_share,0.025380710659898477,-0.3131,decreases
GRID_12.99_77.52,4,lag_1bin,0.0,-0.189,decreases
GRID_12.99_77.53,1,zone_hist_mean,0.01861427094105481,-1.5913,decreases
GRID_12.99_77.53,2,violation_growth_rate,0.0,-0.5065,decreases
GRID_12.99_77.53,3,roll_7d_mean,0.0,-0.5037,decreases
GRID_12.99_77.53,4,month,4.0,-0.3712,decreases
GRID_12.99_77.54,1,zone_hist_mean,0.004136504653567736,-2.7553,decreases
GRID_12.99_77.54,2,roll_7d_mean,0.0,-0.5437,decreases
GRID_12.99_77.54,3,zone_freq_enc,2.0827909398594117e-05,-0.5054,decreases
GRID_12.99_77.54,4,roll_30d_mean,0.0,0.2999,increases
GRID_12.99_77.55,1,zone_hist_mean,0.0,-6.7094,decreases
GRID_12.99_77.55,2,zone_freq_enc,0.0,-1.6463,decreases
GRID_12.99_77.55,3,roll_7d_mean,0.0,-0.7703,decreases
GRID_12.99_77.55,4,hour,0.0,-0.3207,decreases
GRID_12.99_77.56,1,zone_hist_mean,0.0,-6.8797,decreases
GRID_12.99_77.56,2,zone_freq_enc,0.0,-1.6909,decreases
GRID_12.99_77.56,3,roll_7d_mean,0.0,-0.778,decreases
GRID_12.99_77.56,4,hour,0.0,-0.3177,decreases
GRID_12.99_77.57,1,zone_hist_mean,1.5667011375387798,1.2151,increases
GRID_12.99_77.57,2,roll_7d_mean,1.5357142857142858,0.2953,increases
GRID_12.99_77.57,3,zone_freq_enc,0.007888570684717522,0.2947,increases
GRID_12.99_77.57,4,lag_1bin,0.0,-0.2135,decreases
GRID_12.99_77.58,1,zone_hist_mean,0.04860392967942089,-0.9794,decreases
GRID_12.99_77.58,2,zone_freq_enc,0.00024472793543348087,-0.2813,decreases
GRID_12.99_77.58,3,roll_7d_mean,0.03571428571428571,-0.1735,decreases
GRID_12.99_77.58,4,lag_1bin,0.0,-0.1483,decreases
GRID_12.99_77.59,1,zone_hist_mean,0.4705274043433299,0.552,increases
GRID_12.99_77.59,2,zone_heavy_veh_share,0.008791208791208791,-0.237,decreases
GRID_12.99_77.59,3,lag_1bin,0.0,-0.2096,decreases
GRID_12.99_77.59,4,roll_7d_mean,0.17857142857142858,-0.1849,decreases
GRID_12.99_77.6,1,zone_hist_mean,0.8728024819027922,0.9291,increases
GRID_12.99_77.6,2,violation_growth_rate,2.1934758155230596,0.3112,increases
GRID_12.99_77.6,3,roll_7d_mean,1.5535714285714286,0.286,increases
GRID_12.99_77.6,4,weekofyear,15.0,0.205,increases
GRID_12.99_77.61,1,zone_hist_mean,0.7114788004136504,0.7329,increases
GRID_12.99_77.61,2,lag_1bin,0.0,-0.2175,decreases
GRID_12.99_77.61,3,zone_freq_enc,0.003582400416558188,0.1645,increases
GRID_12.99_77.61,4,violation_growth_rate,1.6737109044801353,0.1552,increases
GRID_12.99_77.62,1,weekofyear,15.0,0.3165,increases
GRID_12.99_77.62,2,violation_growth_rate,2.7755102040816326,0.2954,increases
GRID_12.99_77.62,3,zone_heavy_veh_share,0.028169014084507043,-0.2041,decreases
GRID_12.99_77.62,4,hour,0.0,-0.1978,decreases
GRID_12.99_77.63,1,zone_hist_mean,0.002068252326783868,-3.3215,decreases
GRID_12.99_77.63,2,violation_growth_rate,4.285714285714286,0.7486,increases
GRID_12.99_77.63,3,zone_freq_enc,1.0413954699297059e-05,-0.6045,decreases
GRID_12.99_77.63,4,weekofyear,15.0,0.495,increases
GRID_12.99_77.64,1,zone_hist_mean,0.004136504653567736,-2.697,decreases
GRID_12.99_77.64,2,roll_7d_mean,0.0,-0.5793,decreases
GRID_12.99_77.64,3,zone_freq_enc,2.0827909398594117e-05,-0.5163,decreases
GRID_12.99_77.64,4,hour,0.0,-0.3524,decreases
GRID_12.99_77.65,1,roll_7d_mean,0.0,-0.5712,decreases
GRID_12.99_77.65,2,violation_growth_rate,3.8095238095238093,0.4665,increases
GRID_12.99_77.65,3,weekofyear,15.0,0.3339,increases
GRID_12.99_77.65,4,month,4.0,0.3032,increases
GRID_12.99_77.66,1,zone_hist_mean,0.6380558428128231,0.6483,increases
GRID_12.99_77.66,2,violation_growth_rate,2.1973365617433416,0.3223,increases
GRID_12.99_77.66,3,weekofyear,15.0,0.2294,increases
GRID_12.99_77.66,4,lag_1bin,0.0,-0.2223,decreases
GRID_12.99_77.67,1,zone_hist_mean,0.005170630816959669,-2.6383,decreases
GRID_12.99_77.67,2,zone_freq_enc,2.6034886748242646e-05,-0.4812,decreases
GRID_12.99_77.67,3,roll_7d_mean,0.017857142857142856,-0.2966,decreases
GRID_12.99_77.67,4,zone_heavy_veh_share,0.0,-0.2828,decreases
GRID_12.99_77.68,1,zone_hist_mean,0.004136504653567736,-2.697,decreases
GRID_12.99_77.68,2,roll_7d_mean,0.0,-0.5793,decreases
GRID_12.99_77.68,3,zone_freq_enc,2.0827909398594117e-05,-0.5163,decreases
GRID_12.99_77.68,4,hour,0.0,-0.3524,decreases
GRID_12.99_77.69,1,zone_hist_mean,0.0672182006204757,-0.6784,decreases
GRID_12.99_77.69,2,roll_7d_mean,0.0,-0.5773,decreases
GRID_12.99_77.69,3,zone_freq_enc,0.0003384535277271544,-0.2115,decreases
GRID_12.99_77.69,4,lag_1bin,0.0,-0.1416,decreases
GRID_12.99_77.7,1,zone_hist_mean,0.08376421923474664,-0.6042,decreases
GRID_12.99_77.7,2,roll_7d_mean,0.7678571428571429,0.3341,increases
GRID_12.99_77.7,3,hour,0.0,0.1989,increases
GRID_12.99_77.7,4,zone_freq_enc,0.0004217651653215309,-0.1776,decreases
GRID_12.99_77.71,1,zone_hist_mean,0.10134436401240951,-0.3831,decreases
GRID_12.99_77.71,2,roll_7d_mean,0.625,0.3559,increases
GRID_12.99_77.71,3,hour,0.0,0.2532,increases
GRID_12.99_77.71,4,lag_1bin,0.0,-0.1615,decreases
GRID_12.99_77.72,1,zone_hist_mean,0.06928645294725956,-0.5849,decreases
GRID_12.99_77.72,2,violation_growth_rate,2.619047619047619,0.3433,increases
GRID_12.99_77.72,3,weekofyear,15.0,0.3179,increases
GRID_12.99_77.72,4,roll_7d_mean,0.4107142857142857,0.2329,increases
GRID_12.99_77.73,1,roll_7d_mean,1.7678571428571428,0.4235,increases
GRID_12.99_77.73,2,violation_growth_rate,0.11741682974559688,-0.3744,decreases
GRID_12.99_77.73,3,month,4.0,-0.3023,decreases
GRID_12.99_77.73,4,zone_heavy_veh_share,0.01929260450160772,-0.2435,decreases
GRID_12.99_77.74,1,violation_growth_rate,4.285714285714286,0.7278,increases
GRID_12.99_77.74,2,roll_7d_mean,0.0,-0.586,decreases
GRID_12.99_77.74,3,weekofyear,15.0,0.4223,increases
GRID_12.99_77.74,4,month,4.0,0.3723,increases
GRID_12.99_77.75,1,roll_7d_mean,0.0,-0.7572,decreases
GRID_12.99_77.75,2,zone_hist_mean,0.09824198552223372,-0.5692,decreases
GRID_12.99_77.75,3,violation_growth_rate,0.13533834586466165,-0.3455,decreases
GRID_12.99_77.75,4,roll_30d_mean,0.0,-0.2788,decreases
GRID_12.99_77.76,1,zone_hist_mean,0.020682523267838676,-1.5136,decreases
GRID_12.99_77.76,2,roll_7d_mean,0.0,-0.4027,decreases
GRID_12.99_77.76,3,zone_freq_enc,0.00010413954699297059,-0.3551,decreases
GRID_12.99_77.76,4,violation_growth_rate,1.4285714285714284,0.1699,increases
GRID_12.9_77.45,1,zone_hist_mean,0.001034126163391934,-4.9622,decreases
GRID_12.9_77.45,2,roll_30d_mean,0.016666666666666666,-0.9463,decreases
GRID_12.9_77.45,3,zone_freq_enc,5.206977349648529e-06,-0.935,decreases
GRID_12.9_77.45,4,hour,0.0,-0.2668,decreases
GRID_12.9_77.47,1,zone_hist_mean,0.001034126163391934,-4.5113,decreases
GRID_12.9_77.47,2,zone_freq_enc,5.206977349648529e-06,-0.9043,decreases
GRID_12.9_77.47,3,roll_7d_mean,0.0,-0.6702,decreases
GRID_12.9_77.47,4,violation_growth_rate,0.0,-0.4805,decreases
GRID_12.9_77.51,1,zone_hist_mean,0.004136504653567736,-2.7861,decreases
GRID_12.9_77.51,2,violation_growth_rate,4.285714285714286,0.6662,increases
GRID_12.9_77.51,3,weekofyear,15.0,0.5225,increases
GRID_12.9_77.51,4,zone_freq_enc,2.0827909398594117e-05,-0.505,decreases
GRID_12.9_77.52,1,zone_hist_mean,0.001034126163391934,-3.8283,decreases
GRID_12.9_77.52,2,zone_freq_enc,5.206977349648529e-06,-0.7031,decreases
GRID_12.9_77.52,3,roll_7d_mean,0.0,-0.6471,decreases
GRID_12.9_77.52,4,hour,0.0,-0.3483,decreases
GRID_12.9_77.53,1,zone_hist_mean,0.002068252326783868,-3.2423,decreases
GRID_12.9_77.53,2,zone_freq_enc,1.0413954699297059e-05,-0.6084,decreases
GRID_12.9_77.53,3,roll_7d_mean,0.0,-0.6027,decreases
GRID_12.9_77.53,4,roll_30d_mean,0.0,0.4411,increases
GRID_12.9_77.54,1,zone_hist_mean,0.001034126163391934,-4.5233,decreases
GRID_12.9_77.54,2,zone_freq_enc,5.206977349648529e-06,-0.8956,decreases
GRID_12.9_77.54,3,roll_7d_mean,0.0,-0.6901,decreases
GRID_12.9_77.54,4,roll_30d_mean,0.004166666666666667,-0.6464,decreases
GRID_12.9_77.56,1,zone_hist_mean,0.001034126163391934,-3.8283,decreases
GRID_12.9_77.56,2,zone_freq_enc,5.206977349648529e-06,-0.7031,decreases
GRID_12.9_77.56,3,roll_7d_mean,0.0,-0.6471,decreases
GRID_12.9_77.56,4,hour,0.0,-0.3483,decreases
GRID_12.9_77.57,1,zone_hist_mean,0.02481902792140641,-1.4355,decreases
GRID_12.9_77.57,2,violation_growth_rate,0.0,-0.4632,decreases
GRID_12.9_77.57,3,zone_freq_enc,0.0001249674563915647,-0.334,decreases
GRID_12.9_77.57,4,month,4.0,-0.3259,decreases
GRID_12.9_77.59,1,zone_hist_mean,0.08996897621509824,-0.5256,decreases
GRID_12.9_77.59,2,roll_7d_mean,0.07142857142857142,-0.3167,decreases
GRID_12.9_77.59,3,lag_1bin,0.0,-0.1555,decreases
GRID_12.9_77.59,4,zone_freq_enc,0.00045300702941942204,-0.1506,decreases
GRID_12.9_77.6,1,zone_hist_mean,0.03929679420889348,-1.0924,decreases
GRID_12.9_77.6,2,zone_freq_enc,0.0001978651392866441,-0.3284,decreases
GRID_12.9_77.6,3,zone_heavy_veh_share,0.0,-0.2727,decreases
GRID_12.9_77.6,4,violation_growth_rate,1.9480519480519483,0.2453,increases
GRID_12.9_77.61,1,zone_hist_mean,0.010341261633919338,-2.1225,decreases
GRID_12.9_77.61,2,roll_7d_mean,0.0,-0.5366,decreases
GRID_12.9_77.61,3,zone_freq_enc,5.206977349648529e-05,-0.4427,decreases
GRID_12.9_77.61,4,hour,0.0,0.1599,increases
GRID_12.9_77.62,1,zone_hist_mean,0.016546018614270942,-1.746,decreases
GRID_12.9_77.62,2,roll_7d_mean,0.0,-0.5112,decreases
GRID_12.9_77.62,3,violation_growth_rate,0.0,-0.4979,decreases
GRID_12.9_77.62,4,month,4.0,-0.3762,decreases
GRID_12.9_77.63,1,zone_hist_mean,0.12202688728024819,-0.4211,decreases
GRID_12.9_77.63,2,roll_7d_mean,0.017857142857142856,-0.3859,decreases
GRID_12.9_77.63,3,lag_1bin,0.0,-0.1439,decreases
GRID_12.9_77.63,4,zone_heavy_veh_share,0.2288135593220339,0.1383,increases
GRID_12.9_77.64,1,zone_hist_mean,0.09824198552223372,-0.47,decreases
GRID_12.9_77.64,2,roll_7d_mean,0.14285714285714285,-0.2099,decreases
GRID_12.9_77.64,3,hour,0.0,0.1914,increases
GRID_12.9_77.64,4,weekofyear,15.0,0.1617,increases
GRID_12.9_77.65,1,zone_hist_mean,0.03412616339193381,-1.314,decreases
GRID_12.9_77.65,2,violation_growth_rate,3.75,0.4848,increases
GRID_12.9_77.65,3,weekofyear,15.0,0.3732,increases
GRID_12.9_77.65,4,zone_freq_enc,0.00017183025253840145,-0.289,decreases
GRID_12.9_77.66,1,zone_hist_mean,0.03412616339193381,-1.2091,decreases
GRID_12.9_77.66,2,roll_7d_mean,0.0,-0.4133,decreases
GRID_12.9_77.66,3,zone_freq_enc,0.00017183025253840145,-0.3066,decreases
GRID_12.9_77.66,4,weekofyear,15.0,0.1465,increases
GRID_12.9_77.67,1,zone_hist_mean,0.0031023784901758012,-2.8657,decreases
GRID_12.9_77.67,2,roll_7d_mean,0.0,-0.6171,decreases
GRID_12.9_77.67,3,zone_freq_enc,1.5620932048945588e-05,-0.5626,decreases
GRID_12.9_77.67,4,hour,0.0,-0.3565,decreases
GRID_12.9_77.68,1,zone_hist_mean,0.5243019648397105,0.584,increases
GRID_12.9_77.68,2,violation_growth_rate,2.188449848024316,0.2609,increases
GRID_12.9_77.68,3,lag_1bin,0.0,-0.2261,decreases
GRID_12.9_77.68,4,weekofyear,15.0,0.1951,increases
GRID_12.9_77.69,1,zone_hist_mean,0.007238883143743537,-2.3497,decreases
GRID_12.9_77.69,2,roll_7d_mean,0.0,-0.4919,decreases
GRID_12.9_77.69,3,zone_freq_enc,3.6448841447539705e-05,-0.476,decreases
GRID_12.9_77.69,4,violation_growth_rate,1.0,-0.3268,decreases
GRID_12.9_77.7,1,roll_7d_mean,0.017857142857142856,-0.4876,decreases
GRID_12.9_77.7,2,violation_growth_rate,0.0,-0.4842,decreases
GRID_12.9_77.7,3,zone_hist_mean,0.10754912099276112,-0.4676,decreases
GRID_12.9_77.7,4,month,4.0,-0.3602,decreases
GRID_12.9_77.71,1,zone_hist_mean,0.014477766287487074,-2.0947,decreases
GRID_12.9_77.71,2,violation_growth_rate,0.0,-0.4587,decreases
GRID_12.9_77.71,3,zone_freq_enc,7.289768289507941e-05,-0.4348,decreases
GRID_12.9_77.71,4,month,4.0,-0.3417,decreases
GRID_12.9_77.72,1,zone_hist_mean,0.10651499482936919,-0.4983,decreases
GRID_12.9_77.72,2,violation_growth_rate,0.0,-0.4586,decreases
GRID_12.9_77.72,3,month,4.0,-0.3453,decreases
GRID_12.9_77.72,4,zone_freq_enc,0.0005363186670137985,-0.1615,decreases
GRID_13.01_77.48,1,zone_hist_mean,0.01964839710444674,-1.5467,decreases
GRID_13.01_77.48,2,roll_7d_mean,0.0,-0.4999,decreases
GRID_13.01_77.48,3,zone_freq_enc,9.893256964332205e-05,-0.3788,decreases
GRID_13.01_77.48,4,violation_growth_rate,1.0,-0.3442,decreases
GRID_13.01_77.49,1,zone_hist_mean,0.06204756980351603,-0.8204,decreases
GRID_13.01_77.49,2,roll_7d_mean,0.0,-0.6988,decreases
GRID_13.01_77.49,3,roll_30d_mean,0.0,-0.4227,decreases
GRID_13.01_77.49,4,violation_growth_rate,1.0,-0.3489,decreases
GRID_13.01_77.5,1,zone_hist_mean,0.0031023784901758012,-2.9736,decreases
GRID_13.01_77.5,2,violation_growth_rate,4.285714285714286,0.723,increases
GRID_13.01_77.5,3,zone_freq_enc,1.5620932048945588e-05,-0.575,decreases
GRID_13.01_77.5,4,roll_7d_mean,0.0,-0.4845,decreases
GRID_13.01_77.51,1,zone_hist_mean,0.025853154084798345,-1.7298,decreases
GRID_13.01_77.51,2,roll_30d_mean,0.10416666666666667,-0.3907,decreases
GRID_13.01_77.51,3,zone_freq_enc,0.00013017443374121324,-0.3649,decreases
GRID_13.01_77.51,4,violation_growth_rate,2.142857142857143,0.2171,increases
GRID_13.01_77.53,1,zone_hist_mean,0.38883143743536713,0.2902,increases
GRID_13.01_77.53,2,hour,0.0,0.2403,increases
GRID_13.01_77.53,3,zone_heavy_veh_share,0.3723404255319149,0.1964,increases
GRID_13.01_77.53,4,lag_1bin,0.0,-0.1948,decreases
GRID_13.01_77.54,1,lag_1bin,0.0,-0.1821,decreases
GRID_13.01_77.54,2,roll_7d_mean,0.21428571428571427,-0.1289,decreases
GRID_13.01_77.54,3,weekofyear,15.0,0.112,increases
GRID_13.01_77.54,4,lag_1d,0.0,-0.1097,decreases
GRID_13.01_77.55,1,zone_hist_mean,3.3350568769389866,1.4714,increases
GRID_13.01_77.55,2,zone_freq_enc,0.016792501952616504,0.366,increases
GRID_13.01_77.55,3,roll_7d_mean,9.821428571428571,0.3523,increases
GRID_13.01_77.55,4,lag_1bin,0.0,-0.2982,decreases
GRID_13.01_77.56,1,zone_hist_mean,0.3940020682523268,0.2968,increases
GRID_13.01_77.56,2,zone_heavy_veh_share,0.023622047244094488,-0.2781,decreases
GRID_13.01_77.56,3,hour,0.0,-0.2301,decreases
GRID_13.01_77.56,4,lag_1bin,0.0,-0.1956,decreases
GRID_13.01_77.57,1,zone_hist_mean,2.9462254395036194,1.4616,increases
GRID_13.01_77.57,2,roll_7d_mean,2.4107142857142856,0.4308,increases
GRID_13.01_77.57,3,zone_freq_enc,0.01483467846914866,0.3332,increases
GRID_13.01_77.57,4,zone_heavy_veh_share,0.022815022815022814,-0.2212,decreases
GRID_13.01_77.58,1,violation_growth_rate,0.14285714285714285,-0.3918,decreases
GRID_13.01_77.58,2,zone_hist_mean,0.12099276111685625,-0.3692,decreases
GRID_13.01_77.58,3,lag_1d,2.0,0.3327,increases
GRID_13.01_77.58,4,month,4.0,-0.3025,decreases
GRID_13.01_77.59,1,zone_hist_mean,0.07445708376421924,-0.687,decreases
GRID_13.01_77.59,2,roll_7d_mean,0.07142857142857142,-0.2297,decreases
GRID_13.01_77.59,3,zone_freq_enc,0.0003749023691746941,-0.2052,decreases
GRID_13.01_77.59,4,weekofyear,15.0,0.1415,increases
GRID_13.01_77.6,1,zone_hist_mean,0.01964839710444674,-1.5467,decreases
GRID_13.01_77.6,2,roll_7d_mean,0.0,-0.4999,decreases
GRID_13.01_77.6,3,zone_freq_enc,9.893256964332205e-05,-0.3788,decreases
GRID_13.01_77.6,4,violation_growth_rate,1.0,-0.3442,decreases
GRID_13.01_77.61,1,zone_hist_mean,0.038262668045501554,-1.1039,decreases
GRID_13.01_77.61,2,weekofyear,15.0,0.3648,increases
GRID_13.01_77.61,3,violation_growth_rate,3.061224489795918,0.3621,increases
GRID_13.01_77.61,4,zone_freq_enc,0.00019265816193699556,-0.2911,decreases
GRID_13.01_77.62,1,zone_hist_mean,0.007238883143743537,-2.4463,decreases
GRID_13.01_77.62,2,zone_freq_enc,3.6448841447539705e-05,-0.5371,decreases
GRID_13.01_77.62,3,violation_growth_rate,0.0,-0.5179,decreases
GRID_13.01_77.62,4,month,4.0,-0.3649,decreases
GRID_13.01_77.63,1,zone_hist_mean,0.057911065149948295,-0.8459,decreases
GRID_13.01_77.63,2,roll_7d_mean,0.017857142857142856,-0.4632,decreases
GRID_13.01_77.63,3,zone_freq_enc,0.00029159073158031764,-0.2749,decreases
GRID_13.01_77.63,4,violation_growth_rate,0.23809523809523808,-0.2681,decreases
GRID_13.01_77.64,1,zone_hist_mean,0.016546018614270942,-1.7456,decreases
GRID_13.01_77.64,2,zone_freq_enc,8.331163759437647e-05,-0.3947,decreases
GRID_13.01_77.64,3,violation_growth_rate,2.142857142857143,0.2072,increases
GRID_13.01_77.64,4,roll_7d_mean,0.08928571428571429,-0.2033,decreases
GRID_13.01_77.65,1,zone_hist_mean,0.008273009307135471,-2.2413,decreases
GRID_13.01_77.65,2,zone_freq_enc,4.1655818797188234e-05,-0.4398,decreases
GRID_13.01_77.65,3,roll_7d_mean,0.0,-0.4192,decreases
GRID_13.01_77.65,4,violation_growth_rate,2.142857142857143,0.29,increases
GRID_13.01_77.66,1,zone_hist_mean,0.03412616339193381,-1.2102,decreases
GRID_13.01_77.66,2,roll_7d_mean,0.0,-0.5123,decreases
GRID_13.01_77.66,3,violation_growth_rate,0.0,-0.4957,decreases
GRID_13.01_77.66,4,month,4.0,-0.3801,decreases
GRID_13.01_77.67,1,zone_hist_mean,0.0031023784901758012,-2.8657,decreases
GRID_13.01_77.67,2,roll_7d_mean,0.0,-0.6171,decreases
GRID_13.01_77.67,3,zone_freq_enc,1.5620932048945588e-05,-0.5626,decreases
GRID_13.01_77.67,4,hour,0.0,-0.3565,decreases
GRID_13.01_77.68,1,roll_7d_mean,0.0,-0.6274,decreases
GRID_13.01_77.68,2,zone_hist_mean,0.11995863495346432,-0.3769,decreases
GRID_13.01_77.68,3,lag_1bin,0.0,-0.1612,decreases
GRID_13.01_77.68,4,hour,0.0,-0.1593,decreases
GRID_13.01_77.69,1,zone_hist_mean,1.656670113753878,1.2387,increases
GRID_13.01_77.69,2,lag_1d,14.0,0.4978,increases
GRID_13.01_77.69,3,zone_freq_enc,0.008341577714136943,0.2942,increases
GRID_13.01_77.69,4,hour,0.0,0.2895,increases
GRID_13.01_77.7,1,zone_hist_mean,1.8035160289555325,1.339,increases
GRID_13.01_77.7,2,lag_1d,85.0,0.6616,increases
GRID_13.01_77.7,3,roll_7d_mean,5.035714285714286,0.3704,increases
GRID_13.01_77.7,4,hour,0.0,0.3401,increases
GRID_13.01_77.71,1,zone_hist_mean,0.004136504653567736,-2.7754,decreases
GRID_13.01_77.71,2,zone_freq_enc,2.0827909398594117e-05,-0.5171,decreases
GRID_13.01_77.71,3,roll_7d_mean,0.0,-0.4798,decreases
GRID_13.01_77.71,4,violation_growth_rate,0.0,-0.295,decreases
GRID_13.01_77.75,1,zone_hist_mean,0.0,-6.9845,decreases
GRID_13.01_77.75,2,zone_freq_enc,0.0,-1.7219,decreases
GRID_13.01_77.75,3,roll_7d_mean,0.0,-0.7796,decreases
GRID_13.01_77.75,4,hour,0.0,-0.3303,decreases
GRID_13.01_77.76,1,zone_hist_mean,0.09513960703205791,-0.5009,decreases
GRID_13.01_77.76,2,roll_7d_mean,0.14285714285714285,-0.2269,decreases
GRID_13.01_77.76,3,lag_1bin,0.0,-0.1645,decreases
GRID_13.01_77.76,4,hour,0.0,-0.1494,decreases
GRID_13.02_77.48,1,zone_hist_mean,0.002068252326783868,-3.3704,decreases
GRID_13.02_77.48,2,zone_freq_enc,1.0413954699297059e-05,-0.6437,decreases
GRID_13.02_77.48,3,roll_7d_mean,0.0,-0.6261,decreases
GRID_13.02_77.48,4,violation_growth_rate,1.0,-0.3233,decreases
GRID_13.02_77.49,1,zone_hist_mean,0.0031023784901758012,-2.8657,decreases
GRID_13.02_77.49,2,roll_7d_mean,0.0,-0.6171,decreases
GRID_13.02_77.49,3,zone_freq_enc,1.5620932048945588e-05,-0.5626,decreases
GRID_13.02_77.49,4,hour,0.0,-0.3565,decreases
GRID_13.02_77.51,1,zone_hist_mean,0.002068252326783868,-3.2539,decreases
GRID_13.02_77.51,2,roll_7d_mean,0.0,-0.6245,decreases
GRID_13.02_77.51,3,zone_freq_enc,1.0413954699297059e-05,-0.6105,decreases
GRID_13.02_77.51,4,hour,0.0,-0.3636,decreases
GRID_13.02_77.52,1,zone_hist_mean,0.007238883143743537,-2.3272,decreases
GRID_13.02_77.52,2,zone_freq_enc,3.6448841447539705e-05,-0.4772,decreases
GRID_13.02_77.52,3,month,4.0,-0.4215,decreases
GRID_13.02_77.52,4,violation_growth_rate,0.0,-0.4209,decreases
GRID_13.02_77.53,1,zone_hist_mean,0.5708376421923474,0.6452,increases
GRID_13.02_77.53,2,hour,0.0,0.2537,increases
GRID_13.02_77.53,3,lag_1bin,0.0,-0.2282,decreases
GRID_13.02_77.53,4,violation_growth_rate,0.5577299412915852,-0.1692,decreases
GRID_13.02_77.54,1,zone_hist_mean,0.10031023784901758,-0.4591,decreases
GRID_13.02_77.54,2,roll_7d_mean,0.017857142857142856,-0.4292,decreases
GRID_13.02_77.54,3,zone_heavy_veh_share,0.29896907216494845,0.1953,increases
GRID_13.02_77.54,4,zone_freq_enc,0.0005050768029159073,-0.1673,decreases
GRID_13.02_77.55,1,hour,0.0,0.2336,increases
GRID_13.02_77.55,2,lag_1bin,0.0,-0.1489,decreases
GRID_13.02_77.55,3,lag_7d,2.0,0.1392,increases
GRID_13.02_77.55,4,zone_heavy_veh_share,0.19072164948453607,0.1363,increases
GRID_13.02_77.56,1,zone_hist_mean,0.4736297828335057,0.5584,increases
GRID_13.02_77.56,2,violation_growth_rate,3.3456221198156677,0.3471,increases
GRID_13.02_77.56,3,weekofyear,15.0,0.3414,increases
GRID_13.02_77.56,4,roll_7d_mean,0.125,-0.2505,decreases
GRID_13.02_77.58,1,lag_1bin,0.0,-0.1849,decreases
GRID_13.02_77.58,2,roll_7d_mean,0.5357142857142857,0.1304,increases
GRID_13.02_77.58,3,hour,0.0,0.1187,increases
GRID_13.02_77.58,4,lag_1d,0.0,-0.1176,decreases
GRID_13.02_77.59,1,zone_hist_mean,0.5274043433298863,0.6047,increases
GRID_13.02_77.59,2,lag_1bin,0.0,-0.2526,decreases
GRID_13.02_77.59,3,lag_1d,0.0,-0.1583,decreases
GRID_13.02_77.59,4,hour,0.0,-0.1377,decreases
GRID_13.02_77.6,1,zone_hist_mean,0.02481902792140641,-1.3894,decreases
GRID_13.02_77.6,2,violation_growth_rate,0.0,-0.4824,decreases
GRID_13.02_77.6,3,roll_7d_mean,0.0,-0.4814,decreases
GRID_13.02_77.6,4,month,4.0,-0.3833,decreases
GRID_13.02_77.61,1,zone_hist_mean,0.03516028955532575,-1.2263,decreases
GRID_13.02_77.61,2,violation_growth_rate,4.285714285714286,0.6348,increases
GRID_13.02_77.61,3,weekofyear,15.0,0.5409,increases
GRID_13.02_77.61,4,roll_7d_mean,0.0,-0.5343,decreases
GRID_13.02_77.62,1,zone_hist_mean,0.017580144777662874,-1.782,decreases
GRID_13.02_77.62,2,zone_freq_enc,8.851861494402499e-05,-0.4183,decreases
GRID_13.02_77.62,3,violation_growth_rate,2.5714285714285716,0.3221,increases
